genes	logFC	logCPM	LR	PValue	FDR
RPS6KL1	RPS6KL1	5.09158645106105	3.72547081831917	123.791653012221	9.35703782799693e-29	7.19269769039454e-27
COMT	COMT	-3.47714295859175	5.82998097720686	123.704345194517	9.77795105660835e-29	7.48569724589858e-27
IMPG2	IMPG2	4.08580591358856	3.8394605461967	123.524696338193	1.07045590358271e-28	8.1619012276005e-27
WDR74	WDR74	2.81939983596333	6.04579584237782	123.459466624379	1.10623182061273e-28	8.40067091838691e-27
ATF3	ATF3	4.16860769019725	4.24628151537829	123.436110101871	1.11933064908043e-28	8.46600566832601e-27
RUFY2	RUFY2	1.58358520769364	6.4992440679673	123.406737746212	1.1360237052726e-28	8.55789377655957e-27
POMP	POMP	-1.8984947696705	6.89744137159732	123.373447546523	1.15524458396503e-28	8.66801643418859e-27
FGFR1OP2	FGFR1OP2	1.79293879006301	7.12114273043232	122.981330553113	1.40767217929688e-28	1.05201151399596e-26
RYR3	RYR3	4.37000673112718	3.53523858168501	122.907024377226	1.4613898850362e-28	1.08719497307876e-26
AP2S1	AP2S1	-2.89201807826761	6.59136696561841	122.900374586299	1.46629598662988e-28	1.08719497307876e-26
RAPSN	RAPSN	4.74724707887605	2.65054978292752	122.740226233058	1.58955708444775e-28	1.17396582632959e-26
MRC1L1	MRC1L1	10.2235066911697	2.215836429002	122.589337739391	1.71515775699227e-28	1.26177992333732e-26
FBXW7	FBXW7	2.42593447775133	7.41319639355067	122.552206953457	1.74755828219855e-28	1.28061342913016e-26
UNC5C	UNC5C	9.93501562497136	2.25803127397942	122.391262118906	1.89522718206393e-28	1.38150808812181e-26
CDYL	CDYL	1.93919554525256	6.90492951592746	122.386362875919	1.89991289132665e-28	1.38150808812181e-26
CDKL2	CDKL2	6.57497802089164	2.43934312700663	121.746206120243	2.62338977390106e-28	1.90024229276457e-26
AP2M1	AP2M1	-1.64369506040256	9.07780104139277	121.359865851167	3.18738705118584e-28	2.29992568333268e-26
AMZ2	AMZ2	-2.00604466391009	5.29556466102619	121.264713470959	3.34398640697576e-28	2.40371358788452e-26
EFCAB13	EFCAB13	2.98046869051347	3.71483336798686	121.1103527659	3.61456222486381e-28	2.58832891181978e-26
SYT6	SYT6	8.02324261600764	3.00031939729128	120.805665351299	4.21459676212768e-28	3.00657200080116e-26
PAFAH1B1	PAFAH1B1	-1.73172168244357	7.5865739259039	120.564452134679	4.75950639306812e-28	3.38248241134536e-26
VOPP1	VOPP1	-2.31025027117339	6.24810735112782	120.529217542228	4.84479568962307e-28	3.43015177528839e-26
PNISR	PNISR	1.64053635903834	7.52986416199408	120.516686482727	4.87549560647428e-28	3.43895912946555e-26
TUFT1	TUFT1	3.85436480845847	6.05494954510483	120.464222808453	5.00615340032479e-28	3.51794354434018e-26
GSTO1	GSTO1	-2.55265714226903	6.92843498672222	120.260562861896	5.54740543980476e-28	3.88380247761498e-26
MPP6	MPP6	2.63428312433628	6.69334349180357	120.03509045442	6.21514987781822e-28	4.33518213514632e-26
EMILIN1	EMILIN1	-5.51427253392306	7.05562820974985	119.477155582688	8.23381430309789e-28	5.72204519447389e-26
ZBED6	ZBED6	-3.27010757021796	5.45013005892952	119.426231364743	8.44792804636568e-28	5.84925841533841e-26
PPP1R12B	PPP1R12B	2.15840407995436	5.28626201208886	119.341655930804	8.81590470449266e-28	6.08168253845092e-26
TCEAL8	TCEAL8	-3.59267347275798	5.92205368992705	119.290688649781	9.04535372730015e-28	6.21719513672423e-26
ILKAP	ILKAP	1.64818549180505	5.19619312636347	118.853444957411	1.1276033017023e-27	7.69800002628637e-26
NRSN2	NRSN2	-3.57773877393909	4.52501638424129	118.852480581391	1.12815165255405e-27	7.69800002628637e-26
DHX35	DHX35	1.92960755089384	5.18032772503102	118.668170756851	1.23800216694116e-27	8.41707393862919e-26
SLC17A8	SLC17A8	9.96833970876618	2.58577434362025	118.604484777884	1.27839575736359e-27	8.66044147425483e-26
ZNF461	ZNF461	2.58268811279793	5.11800803800043	118.563887497884	1.3048303338684e-27	8.80783859417331e-26
ATP5E	ATP5E	-2.35068803425782	7.82560046672643	118.472268680989	1.36651360643221e-27	9.19126812497781e-26
MAFA	MAFA	9.45677126245253	1.95453696750107	118.373358611621	1.43638359139146e-27	9.62683707354992e-26
LSM4	LSM4	-2.70039936852096	5.12945217486103	118.328838037672	1.46898822538717e-27	9.81044512365835e-26
HINT1	HINT1	-2.65070638539322	6.62227207433266	118.290193739247	1.49788887285481e-27	9.96810641076845e-26
SPCS1	SPCS1	-2.21398585902742	5.81202250950384	118.200629867184	1.5670755956608e-27	1.03918079905211e-25
ARMCX2	ARMCX2	-2.36797228615233	6.33947733964795	117.904175485537	1.81970350345535e-27	1.20247284493244e-25
C6orf120	C6orf120	-2.24640159493789	5.41366690970813	117.738625591784	1.9781056050691e-27	1.30257562448484e-25
INTS6	INTS6	2.29325893957064	7.93649093660397	117.328986461684	2.43190126896104e-27	1.59581869680639e-25
TPH2	TPH2	9.83021728255128	2.00783251201963	117.251933507394	2.52823881128263e-27	1.6532750532252e-25
RBM6	RBM6	1.90070611337342	6.99197217343147	117.127580777475	2.69182976859786e-27	1.75416020871984e-25
TMEM230	TMEM230	-1.30843746346879	6.77502927983218	117.112148476239	2.7128564681284e-27	1.76176640911249e-25
PHYKPL	PHYKPL	2.2562486788701	5.40969446769086	116.800898166052	3.1738205039489e-27	2.05403991583745e-25
ORC2	ORC2	1.79243711566159	5.85509134425198	116.677617711347	3.37736436218063e-27	2.17828435044342e-25
SUMO2	SUMO2	-1.78390773172655	6.84003647765129	116.567623119062	3.5699684187059e-27	2.29464898394158e-25
COLEC11	COLEC11	6.53517465375252	3.79586619313187	116.530586224829	3.63726297823881e-27	2.32995148534597e-25
CD63	CD63	-3.49529547819443	9.39780116804769	116.204867012511	4.28648702216846e-27	2.73652237588131e-25
GNRH1	GNRH1	2.97087945448754	3.49550255082322	115.904625948165	4.98712802713142e-27	3.16408894177469e-25
NFKBIZ	NFKBIZ	3.73980027196759	5.87838571265968	115.903552343198	4.98982857594161e-27	3.16408894177469e-25
AKAP8L	AKAP8L	1.97881698395413	6.32424014489432	115.765456613693	5.3496740671258e-27	3.38088629886511e-25
PDIA3	PDIA3	-2.69162465242626	8.71481132796133	115.687977898268	5.56281454529626e-27	3.50382897429982e-25
C12orf50	C12orf50	9.65676153944036	2.30806678698387	115.643432990952	5.68917935384209e-27	3.57147715903027e-25
GNG12	GNG12	-2.23640722531917	8.77386379432478	115.433745766174	6.32368425254751e-27	3.95660948598762e-25
DCTN3	DCTN3	-2.24314255286033	5.33975711861366	115.391363784395	6.46028567661186e-27	4.02852272743755e-25
NAPB	NAPB	2.1835695429333	5.37237485865104	115.384892409512	6.48140172258045e-27	4.02852272743755e-25
STRAP	STRAP	-1.2977790912924	7.2172638717892	115.317201087996	6.70645836695753e-27	4.15469507976681e-25
PSMF1	PSMF1	-2.09819984593291	5.39270667796842	115.130369222688	7.36901588283166e-27	4.55018610233996e-25
SLC39A7	SLC39A7	-2.32693474044822	6.40499528466549	115.004821541273	7.85063525079823e-27	4.82589665883329e-25
PIP4K2B	PIP4K2B	-1.37016833860793	6.57380680721868	115.000748158848	7.86677785940541e-27	4.82589665883329e-25
ORAI2	ORAI2	-2.19618591743134	5.7547167914072	114.983993734823	7.93352463102039e-27	4.85104121350672e-25
LEPREL4	LEPREL4	-2.94421751864726	5.60289081965656	114.85463692454	8.46829535554462e-27	5.16127528902821e-25
EMC8	EMC8	-2.88845303437847	4.54377987230654	114.833158925539	8.56051351935562e-27	5.20065003580724e-25
MED17	MED17	1.45639412379168	6.26243240796918	114.648999474626	9.39360360244601e-27	5.68841596928829e-25
CDKL4	CDKL4	6.06995094970192	2.98106354302137	114.506926303057	1.00913152975096e-26	6.09133785249995e-25
RNF14	RNF14	-1.88992701680333	6.19650431884696	114.465555014856	1.03040650465239e-26	6.19988680578866e-25
TRIM52	TRIM52	3.0166508252062	4.6922285819503	114.442999167404	1.04219409564223e-26	6.25084121121976e-25
SOD1	SOD1	-2.41418722884119	7.06082132329961	114.412472141512	1.05836246097038e-26	6.32766356427146e-25
RFTN1	RFTN1	-2.43512497102307	6.28589029455619	114.395474424559	1.06747363375816e-26	6.36194017233145e-25
CNOT4	CNOT4	1.72301740190234	5.85904680330792	114.36735196247	1.08272051532668e-26	6.43245282812218e-25
TWF2	TWF2	-3.35324569689516	4.14530510306999	114.311970773691	1.11338573021078e-26	6.59383442045903e-25
SUMF2	SUMF2	-1.84724301098406	6.74696732020511	114.293601098081	1.12374788557857e-26	6.63433978968691e-25
MIER3	MIER3	1.29030897911254	6.62349119419092	114.256456740639	1.14499629170663e-26	6.73866098803469e-25
B3GNT4	B3GNT4	4.91617093003363	2.40857735318183	113.783776762006	1.45321642349975e-26	8.52598906659529e-25
LEKR1	LEKR1	6.01159852699651	4.07258970164121	113.645782655359	1.55795318859026e-26	9.1120908076771e-25
PTBP2	PTBP2	2.53123381378825	6.57801151485675	113.400243506244	1.76333281489876e-26	1.02813767501512e-24
ATXN2L	ATXN2L	2.05833087875238	5.03181334475348	113.217189030681	1.93387740030671e-26	1.12409608271532e-24
SCAPER	SCAPER	2.59358158239448	5.52746471554655	113.115777069585	2.0353615301909e-26	1.17944503686416e-24
SEC61G	SEC61G	-1.83336156450394	7.14889903749179	113.008196932167	2.14884657001298e-26	1.24138734518572e-24
TADA3	TADA3	-2.07001410551601	6.14447466937199	113.000549532304	2.15715059497027e-26	1.24237361330505e-24
UBXN7	UBXN7	1.79234493508263	7.06858802399483	112.913709482113	2.25372877491998e-26	1.29403884201427e-24
MRPS21	MRPS21	-1.91336136737481	5.69499552967844	112.45812680331	2.83591463725534e-26	1.62336718429878e-24
MDH1	MDH1	-1.5877620038969	6.72124161237765	112.35378567366	2.98915663782276e-26	1.70590263515503e-24
ZNF394	ZNF394	1.88307298601066	5.6334493266146	112.22187229372	3.19480272665576e-26	1.81775588371927e-24
KDELR2	KDELR2	-2.16240850278418	8.63715567254044	112.18395027839	3.25649821741813e-26	1.84727804001914e-24
RPRD2	RPRD2	1.54170274997926	5.54082445542805	111.676100505995	4.20724108889762e-26	2.37942857138766e-24
AMPD1	AMPD1	10.1846127047758	2.36908388635277	111.649093442646	4.26494590694207e-26	2.40484210375569e-24
UBE2J1	UBE2J1	-2.41934646680796	6.82988888853041	111.594286320972	4.38449453908895e-26	2.46487121357201e-24
TNN	TNN	6.98672977004262	1.98787953753954	111.570045021659	4.43843465289087e-26	2.48776904219922e-24
CHD8	CHD8	1.5281907155436	7.74885953258409	111.341944478317	4.9796405922073e-26	2.77755194564698e-24
ZNF141	ZNF141	2.02630319327989	5.04948728041337	111.339838311741	4.98493366765081e-26	2.77755194564698e-24
GOLGA2	GOLGA2	-1.39163132787755	6.75322539659441	111.293279705697	5.10338950647364e-26	2.83516621166425e-24
RCN2	RCN2	-2.46801032450775	6.33368847565233	111.230236854852	5.26828448241187e-26	2.91816475462538e-24
EYA3	EYA3	1.84300109988917	6.32954400940869	110.933732670224	6.1182033421673e-26	3.37900655551427e-24
UQCRQ	UQCRQ	-2.09865928416419	5.88594502442226	110.875434061651	6.30079665894517e-26	3.46967554028989e-24
MBTPS1	MBTPS1	-1.84565854811813	6.83677498249445	110.79334798278	6.56717023021146e-26	3.60581682057062e-24
ZNF317	ZNF317	1.76962749898571	5.84664726697602	110.451763815083	7.8020951133837e-26	4.27142026948707e-24
PDAP1	PDAP1	-1.44047599201703	6.54268074104888	110.009315988505	9.75313014945313e-26	5.32407826390292e-24
CPSF7	CPSF7	1.75134126312543	6.11200421153165	109.96841861367	9.95644063111264e-26	5.41935394236255e-24
H3F3A	H3F3A	-2.26645627376968	5.82056780241561	109.913602620123	1.02356077179393e-25	5.55525072484007e-24
KLHL15	KLHL15	1.81157974720203	5.91564414367411	109.871510533425	1.04552768756522e-25	5.65816751147005e-24
CTTN	CTTN	-1.23987416310552	8.53282058534298	109.593173103032	1.20314211818981e-25	6.49248582001968e-24
HNRNPH2	HNRNPH2	-3.21217382799042	5.7648191723939	109.343722433871	1.3644908414858e-25	7.34213029077202e-24
SMIM15	SMIM15	-2.38106629340331	5.95642836203139	109.287709022325	1.40359916354494e-25	7.53104930115151e-24
MMADHC	MMADHC	-1.53927368895018	6.90427867281959	109.277642832641	1.41074525254456e-25	7.54788788101467e-24
CALM1	CALM1	-1.42321869199365	8.54755702212166	109.133802729097	1.51692490243565e-25	8.09298773018995e-24
SUMO3	SUMO3	-2.98549790688751	6.21927618749809	109.124411885049	1.52412867909826e-25	8.10845068176766e-24
TMED3	TMED3	-2.464499942265	6.7526774942573	109.006629171209	1.61744013003621e-25	8.58063379407662e-24
CCDC39	CCDC39	2.94185017203368	4.21795360699441	108.852596372106	1.74814589677206e-25	9.24798642525512e-24
S100A16	S100A16	-3.30365900032503	7.47230685594522	108.653688838361	1.93268050849566e-25	1.01955663911761e-23
ZKSCAN8	ZKSCAN8	1.63122796619368	6.34554927618149	108.635647188736	1.95035283384834e-25	1.023504326769e-23
TXLNG	TXLNG	2.11733822440872	5.42266066315993	108.634956034465	1.95103304470913e-25	1.023504326769e-23
C17orf104	C17orf104	4.07662666438347	3.56380330675804	108.48328103503	2.1061945042214e-25	1.10183225272227e-23
ERN1	ERN1	2.53434652312108	5.56963715950791	108.449573031749	2.14232012313135e-25	1.11762645093996e-23
G3BP2	G3BP2	-1.28552724947646	7.64373433954769	108.086710052414	2.5727285984419e-25	1.33845849984686e-23
SPARC	SPARC	-3.14013971970593	12.1100287007405	108.078720724919	2.58312011703939e-25	1.34016256650696e-23
TPI1	TPI1	-1.77312530437602	8.77867399839557	107.954521361856	2.75016916128246e-25	1.41968324728524e-23
CALU	CALU	-2.94807291027441	10.9475024040321	107.953583953696	2.751470213238e-25	1.41968324728524e-23
CPO	CPO	5.60018494482128	3.41861619085758	107.901966367574	2.82406991325463e-25	1.45316143924384e-23
NXPE1	NXPE1	5.60160284426378	3.94145035449851	107.869392254923	2.87086799474348e-25	1.46933900339641e-23
SGK2	SGK2	7.42271443726392	3.33075701551848	107.865748995195	2.87615012932141e-25	1.46933900339641e-23
TAF7L	TAF7L	5.61487192479401	3.37733690606875	107.856580557256	2.8894859243868e-25	1.46933900339641e-23
GATC	GATC	1.73727121950218	5.3483926490604	107.856553495166	2.88952537848796e-25	1.46933900339641e-23
GDF9	GDF9	7.60615852370611	3.10757587431104	107.853131258815	2.89451903711606e-25	1.46933900339641e-23
RPAP2	RPAP2	2.01119531339476	6.67575159878593	107.725464662601	3.08710560162142e-25	1.5628887041757e-23
LCOR	LCOR	2.13361303507233	6.54240610177832	107.696734594933	3.13218230894414e-25	1.58145816151059e-23
GON4L	GON4L	1.8581089519091	7.44136086077788	107.627061468375	3.2442505641451e-25	1.63366232284879e-23
ZSWIM6	ZSWIM6	2.60887212748839	6.13970966468604	107.613467065233	3.26658014542286e-25	1.6405201034333e-23
GPR111	GPR111	9.66646428819097	1.79678981356165	107.494768836236	3.46819649900693e-25	1.73714214536696e-23
EPS15L1	EPS15L1	1.80274861252893	4.84506914507681	107.469505486982	3.51268894180563e-25	1.75476049976195e-23
DDX52	DDX52	1.15039315768127	6.44509267692211	107.411656740731	3.61673113827045e-25	1.801954961033e-23
MYOF	MYOF	-1.3769173660921	9.74758529037024	107.251673260224	3.92079465984427e-25	1.94829355748937e-23
RNGTT	RNGTT	2.08243027322247	7.18500457040273	107.209761532943	4.00459382433014e-25	1.98469777614762e-23
DNAH12	DNAH12	6.27272514763308	2.95843577960809	107.157669544501	4.11124877063107e-25	2.03220861147756e-23
ARPC3	ARPC3	-1.95547335127774	6.97108897982238	107.067421218788	4.30279468440053e-25	2.12132283485118e-23
NCS1	NCS1	-2.6984773503655	6.36687884994825	106.769534470731	5.00069174253499e-25	2.45895633386845e-23
RNPC3	RNPC3	2.17052399953324	4.98557231781962	106.58856520569	5.47884260412204e-25	2.68705840529767e-23
FAM83E	FAM83E	6.85604482132627	3.33735077003822	106.506178585554	5.71141535723967e-25	2.79384637462064e-23
TNFRSF1A	TNFRSF1A	-2.64254957536939	6.18072994661744	106.172899887682	6.7574465598883e-25	3.29696868037245e-23
LEPRE1	LEPRE1	-2.21022988557637	7.22554061339917	106.029383006088	7.2649954194997e-25	3.53544337817669e-23
PSMD10	PSMD10	-2.25857028670321	5.17792149962612	105.836754868661	8.0066666473342e-25	3.88632868477436e-23
ST7L	ST7L	2.49389775584335	5.66268636658973	105.722473566186	8.48199431692198e-25	4.10646269847279e-23
DIDO1	DIDO1	1.27829971807459	6.7437580198296	105.686458773899	8.63756118442052e-25	4.17105614836389e-23
NDUFA4	NDUFA4	-1.24853520837421	7.43486035489132	105.677638291304	8.67609454650309e-25	4.17894855739879e-23
TUBGCP2	TUBGCP2	-1.57003612456809	5.7378129352305	105.616711425635	8.94699799855081e-25	4.29843911496702e-23
GPR176	GPR176	-2.12261099857985	7.88300993399764	105.598774763115	9.02835131635035e-25	4.32648703157318e-23
KIAA1841	KIAA1841	1.90480406166579	6.02769505351555	105.572807376104	9.14744136481857e-25	4.37243053867077e-23
BTLA	BTLA	6.26010461458191	3.10996821457261	105.512569775404	9.42978419152122e-25	4.49597786528909e-23
MRAS	MRAS	-2.02176691384372	6.89172394205707	105.204889118274	1.10137799416199e-24	5.23794236465981e-23
RBM5	RBM5	1.14835978343073	7.09994385918823	105.157629575189	1.12796200056889e-24	5.35085852813954e-23
SIK3	SIK3	2.27206686868267	6.05554486705369	105.122300218705	1.14825350948782e-24	5.43343174476987e-23
AGR2	AGR2	7.06247394910989	2.01773676987809	104.752783837299	1.38365546035125e-24	6.53092312902134e-23
DESI2	DESI2	-1.52103985139852	6.74185508905489	104.722388574676	1.40504448975078e-24	6.61530071886909e-23
RRN3	RRN3	1.92375114593108	7.61564458401828	104.64437524393	1.46146805503075e-24	6.86379747640751e-23
GPR160	GPR160	4.9937007372476	2.65958213064236	104.629640676829	1.47237663479408e-24	6.89782815001912e-23
DMRTC2	DMRTC2	9.72504624924587	2.2782819074744	104.471668691898	1.59457225425381e-24	7.45175664128088e-23
CHPF2	CHPF2	-4.16945469023059	6.43421470895165	104.305641328357	1.73394625992314e-24	8.08302225572587e-23
CEP76	CEP76	2.53008851130934	4.59653554503408	104.285850996709	1.75135222566222e-24	8.14174332165187e-23
RNH1	RNH1	-2.09312282111598	7.88646522376318	104.281514899186	1.75518918313103e-24	8.14174332165187e-23
YY1AP1	YY1AP1	2.12388878843278	6.73240265619638	104.095371401946	1.9280812166762e-24	8.92175762989258e-23
MAP3K19	MAP3K19	10.0747309993857	2.11902652424863	103.715797587466	2.33521785219784e-24	1.07792053456966e-22
TXN	TXN	-2.75784381664317	7.80698096018342	103.409460684925	2.72570022235549e-24	1.25508831999073e-22
ITIH1	ITIH1	9.9428562116104	2.70442203143117	103.388488388199	2.75470689639792e-24	1.2653510970698e-22
PLIN3	PLIN3	-3.13515457043028	7.3683665076873	103.289073125121	2.896464358419e-24	1.32722903314124e-22
PRDX1	PRDX1	-2.64030336191517	8.63701967447304	103.271839797246	2.92176930049064e-24	1.33557478728496e-22
MDFIC	MDFIC	-2.23177991777466	6.88879643573974	103.248249880927	2.95676696318051e-24	1.3483000536944e-22
KRCC1	KRCC1	-3.0295350231165	5.65987943243728	103.214280050532	3.00790202384294e-24	1.36830480229551e-22
SPEN	SPEN	1.64745017650829	6.14902829990335	103.13873701081	3.12481057381887e-24	1.4180616273911e-22
IRF4	IRF4	6.54961905891767	4.39716528727423	103.100596435136	3.18555160393192e-24	1.44215128261658e-22
CCT6A	CCT6A	-1.54579101410816	7.73536649989221	102.877045639784	3.56607679824085e-24	1.61054974439496e-22
YBX1	YBX1	1.86135818934738	10.2778939562569	102.864717371525	3.58833748297481e-24	1.61672631140825e-22
INO80D	INO80D	1.61923151409235	6.02444402834886	102.72982002622	3.84118771139081e-24	1.72651761738957e-22
VDAC1	VDAC1	-1.36791801415234	8.00332129285547	102.664680237868	3.96958979078612e-24	1.77998296499702e-22
ADI1	ADI1	-2.49376310996148	6.32038298052042	102.531739825094	4.24511446128505e-24	1.89900809143424e-22
SMPD1	SMPD1	-4.06083056336467	5.87195929444876	102.519029156604	4.27243939581644e-24	1.90670263368272e-22
RPN1	RPN1	-2.57296414191264	8.50688468806715	102.499078113362	4.31568462774621e-24	1.92144890293958e-22
HSP90B1	HSP90B1	-2.63877759940529	9.8837540383988	102.394622421705	4.54934890739453e-24	2.02070490502267e-22
TINF2	TINF2	-2.82873444300789	5.2353128249507	102.347319618021	4.65928617774863e-24	2.06466674318918e-22
LRRC40	LRRC40	1.86974478835832	6.57025183707805	102.127358021025	5.20645244697743e-24	2.30171640689967e-22
S100A11	S100A11	-3.26712786539921	8.1549195041915	101.917288199862	5.78890927016892e-24	2.55322080292954e-22
