genes	logFC	logCPM	LR	PValue	FDR
DMRTC2	DMRTC2	10.1209091889915	2.2782819074744	351.097521318049	2.44421747390933e-78	1.87121738561522e-76
DSEL	DSEL	-2.31603530383238	7.35014206822071	351.064654237269	2.48483213504008e-78	1.89460905259959e-76
C12orf50	C12orf50	7.74460297284034	2.30806678698387	350.924007280943	2.66639617489661e-78	2.02484835329951e-76
ZSWIM6	ZSWIM6	2.74003394289913	6.13970966468604	350.175127155877	3.88153237980705e-78	2.93577908871109e-76
YTHDC1	YTHDC1	2.05519089917597	6.80353941503919	349.012490106263	6.95320013982384e-78	5.2379847293321e-76
ZNF317	ZNF317	1.81892820180743	5.84664726697602	348.961287048684	7.13403133462224e-78	5.35279729581437e-76
SGK2	SGK2	8.3775372602428	3.33075701551848	348.880774490947	7.42793193140856e-78	5.55120008191339e-76
SLC39A7	SLC39A7	-2.34325395878501	6.40499528466549	348.181829619925	1.05456868059384e-77	7.85007587415957e-76
C4orf22	C4orf22	3.62706462899889	3.42365871175125	348.092362274155	1.10295538345252e-77	8.17793651045718e-76
DNAH14	DNAH14	3.42700186551196	5.81222453056555	347.393470113707	1.56586528573557e-77	1.15646827161796e-75
TNN	TNN	9.49891558651666	1.98787953753954	345.50997213285	4.02647122250063e-77	2.96213017708415e-75
MCFD2	MCFD2	-2.70648945111302	8.2201831625507	345.420775478118	4.21065009298131e-77	3.0855709416777e-75
NXPE1	NXPE1	5.82674559274702	3.94145035449851	345.160373845175	4.79796942325317e-77	3.50233171116771e-75
LRCH4	LRCH4	2.52282438009928	5.45364839610026	344.58343492532	6.40765855189595e-77	4.65928314702148e-75
CNTN2	CNTN2	5.84149926301576	2.46653163995954	343.25709455786	1.24607203310932e-76	9.02587484597992e-75
PNLDC1	PNLDC1	7.73036347997696	3.29262582573052	343.120837956274	1.334186717721e-76	9.62710285626039e-75
GNG12	GNG12	-2.21931006999515	8.77386379432478	342.205978442349	2.11082508800493e-76	1.51729652222889e-74
GPBAR1	GPBAR1	4.79170293202214	2.49273487891547	342.095201322991	2.23139827594151e-76	1.59786782246413e-74
FAM133B	FAM133B	2.56144890953769	6.17669662971708	341.949447568766	2.4005962497254e-76	1.71251625648025e-74
CCDC66	CCDC66	1.7769699782629	5.653923359041	341.71686721095	2.69755432404515e-76	1.91709587112235e-74
INA	INA	4.15596607747671	4.62041036785919	341.693889767178	2.72881570189877e-76	1.93202203435562e-74
RPAP2	RPAP2	2.07515363188288	6.67575159878593	341.240355242209	3.42566369268434e-76	2.4163117724466e-74
TULP4	TULP4	1.98300442149505	7.05857664047061	340.249716970557	5.62971936624477e-76	3.9561382397197e-74
ESYT1	ESYT1	-1.28337524126751	7.31134171480126	340.129406705165	5.97982038233085e-76	4.18654116209802e-74
SLC23A3	SLC23A3	3.76180309647342	3.02543092454349	339.852514283129	6.87053231215639e-76	4.79232351980894e-74
KIN	KIN	1.89907750314888	5.50882101036774	338.535132058441	1.33013209229331e-75	9.24368180596308e-74
ZRANB2	ZRANB2	1.54310893375763	7.35699854812854	337.877226669203	1.85002272115624e-75	1.28093668777704e-73
ARF1	ARF1	-1.4034243680558	7.93518342673983	337.288120590959	2.4858593177499e-75	1.71487870077596e-73
MPZL1	MPZL1	-1.46844005652929	7.50877864387026	336.134492223276	4.43326193693391e-75	3.04713949117797e-73
FOS	FOS	4.02314839283018	4.73015377604715	334.391545797399	1.06248218990647e-74	7.27626439363944e-73
B3GNT4	B3GNT4	4.89983341277541	2.40857735318183	334.141611901189	1.20435777418662e-74	8.21799636277417e-73
MORC3	MORC3	1.19837553504021	7.29075646685472	333.687123796132	1.51265598996089e-74	1.02844224761492e-72
TPI1	TPI1	-1.79924035503376	8.77867399839557	333.667207921512	1.52783949631882e-74	1.03502882137311e-72
ZNF92	ZNF92	2.09362026251214	5.06277714625355	333.158085371414	1.97224977356061e-74	1.33130394213143e-72
AVIL	AVIL	3.05119419472571	3.86891563175084	333.020192491881	2.11346147817754e-74	1.42152928637563e-72
INO80	INO80	1.28003835882344	6.35495551790952	332.644985971551	2.55101340463833e-74	1.70972368147878e-72
YWHAB	YWHAB	-1.92672494206163	7.59390738851116	332.589232939539	2.62334579196569e-74	1.75196706737907e-72
ST7L	ST7L	2.5653925980979	5.66268636658973	332.101194653365	3.35080141847958e-74	2.22988138212812e-72
KDELR2	KDELR2	-2.14690072165876	8.63715567254044	332.034275048367	3.4651624448263e-74	2.29786634941598e-72
L3MBTL1	L3MBTL1	4.09288041055563	3.9744051888166	331.751087769582	3.99393613402691e-74	2.63922102498698e-72
DDX5	DDX5	1.69041034888374	9.94286642625638	330.865117533587	6.22822568117244e-74	4.10126483403918e-72
CCDC9	CCDC9	1.93120842007715	4.52662804215746	330.668339176249	6.87420743303952e-74	4.5108692887259e-72
HECTD4	HECTD4	1.64718337837213	5.72636303580053	329.690822265315	1.12234603087155e-73	7.33928569423748e-72
SHF	SHF	4.57815066526459	5.72923041102212	329.542090289262	1.20926340502058e-73	7.88029678434346e-72
NDUFAF7	NDUFAF7	1.95017136250229	5.30394079632719	329.43215859759	1.27780413952015e-73	8.29823633089066e-72
SRPRB	SRPRB	-2.19008718873447	6.70936108398448	328.661426960918	1.88075455061629e-73	1.21719073717377e-71
LEPREL4	LEPREL4	-2.88923001463567	5.60289081965656	327.949985155256	2.68712260917931e-73	1.73310205817377e-71
FAM83E	FAM83E	6.29824104430092	3.33735077003822	327.171545186163	3.97042060504973e-73	2.55204543532087e-71
CTR9	CTR9	1.76917620654474	7.33352137713035	327.084113954186	4.14839072026171e-73	2.65736879029554e-71
PGAM1	PGAM1	-2.29381082979835	7.52878705762672	326.747742965192	4.91070411619056e-73	3.13502680068531e-71
ZNF14	ZNF14	2.28393724406563	4.59898409839944	325.931561722431	7.39460675716085e-73	4.70481854924359e-71
TMED3	TMED3	-2.45990519462315	6.7526774942573	325.082996569533	1.13172607127597e-72	7.17636266004725e-71
KDELR3	KDELR3	-2.65632431179311	7.07091942915268	324.576929851148	1.45870866903944e-72	9.21874508859724e-71
NBPF14	NBPF14	2.56426988441743	5.60008100308721	323.978664565155	1.969148210501e-72	1.2402999414169e-70
GPR176	GPR176	-2.14702254132264	7.88300993399764	323.87426506013	2.07499965679462e-72	1.30261561788044e-70
WDR37	WDR37	2.2383564245738	6.22689657043425	323.322447583454	2.73660243541751e-72	1.71224032113681e-70
IFIT2	IFIT2	3.59262559710041	4.67398875102421	323.263311662363	2.81898256122395e-72	1.75794366144141e-70
TSTA3	TSTA3	-2.1428479285688	5.1986085083239	322.718066916197	3.70557079748814e-72	2.30320180954106e-70
TTC18	TTC18	4.36267791310741	3.25314817132702	322.14854110098	4.93068532442647e-72	3.05459199720144e-70
CRX	CRX	9.61729647566806	1.9186976552188	321.372543771946	7.27668305846657e-72	4.4931728537738e-70
SSR1	SSR1	-1.85126956579486	7.64729515072081	321.094437356088	8.36585517008171e-72	5.14882844503754e-70
TNFRSF10D	TNFRSF10D	2.66031852516575	8.99778200025631	320.455911731818	1.15237548954756e-71	7.06927934679129e-70
MED17	MED17	1.4041567019453	6.26243240796918	319.935211442833	1.49628249560714e-71	9.14918449343161e-70
BACE1	BACE1	-2.55203929294033	6.66655633331288	319.714688444584	1.67127670380067e-71	1.01861340332291e-69
CCDC62	CCDC62	4.78873690315345	3.45998263071329	319.157239139269	2.21041361369963e-71	1.34286192215501e-69
EXOSC10	EXOSC10	1.51229870219356	6.94186637215504	319.104892513954	2.2692161747276e-71	1.37415267584067e-69
RSRC2	RSRC2	1.78768625100738	7.81572954793386	318.640892930395	2.86382268315313e-71	1.72866578819945e-69
CCNL2	CCNL2	1.37576482285656	7.30889694786167	318.345445427943	3.3212527264915e-71	1.99837548236468e-69
WSB1	WSB1	1.3941016930692	7.29196923873227	318.110734960826	3.73618025600146e-71	2.24087524717438e-69
GYS2	GYS2	6.71119799589284	2.20528128719028	316.989323526611	6.55694150839531e-71	3.92021839452727e-69
MRC1L1	MRC1L1	9.61086597654709	2.215836429002	316.611165287111	7.92638058552161e-71	4.72397232807368e-69
PRPF38B	PRPF38B	1.39012641388513	6.29569228265567	316.438626625231	8.64288723609061e-71	5.13474748634999e-69
ALDH18A1	ALDH18A1	-1.35098666943824	6.97842013206231	316.38409490423	8.88254570363565e-71	5.26053406404309e-69
ZNF79	ZNF79	2.28791205260701	4.45911450513782	315.85982652367	1.15541703164642e-70	6.82130688307115e-69
HSPA13	HSPA13	-2.83118917039089	7.11072953239026	315.744748990969	1.22406975787436e-70	7.20403304688995e-69
WDR78	WDR78	2.95233918741666	4.74638299071953	315.466216135497	1.40759998580506e-70	8.25835842139148e-69
COPB2	COPB2	-1.21049574336099	8.4760417900997	315.166885049801	1.63562230563176e-70	9.56635865899473e-69
NHP2L1	NHP2L1	-2.02405662615607	6.05927254745455	315.130134071279	1.6660520393529e-70	9.71416658115575e-69
REV1	REV1	1.47800775649309	6.17239944092726	314.964621873595	1.81026621539311e-70	1.05224517390427e-68
RCN2	RCN2	-2.38527111009329	6.33368847565233	313.879082306882	3.12039356662785e-70	1.80819606277853e-68
ZNF721	ZNF721	1.92521180018269	4.96757152497728	313.782710882113	3.27493305125969e-70	1.89192681455134e-68
GNB1	GNB1	-1.34041923708719	8.22530541009754	313.435336702667	3.89827782595013e-70	2.24514575829109e-68
BRWD1	BRWD1	1.31012253182066	8.15427716166991	313.314814700975	4.14120563639679e-70	2.37778432165429e-68
MXD1	MXD1	2.43476761876112	5.70418521253493	313.276971002626	4.22056425022481e-70	2.41598439284145e-68
ITGB4	ITGB4	5.64632675237844	3.22713727445271	312.916020738574	5.05823068589649e-70	2.88671692446935e-68
CLMP	CLMP	-2.07678738002762	8.28117345348733	312.811352190999	5.33088492448923e-70	3.03312857350168e-68
ZNF10	ZNF10	2.4452379086706	4.15639880365054	312.602420042518	5.91987475707532e-70	3.35810244879516e-68
ITIH1	ITIH1	8.57146500152866	2.70442203143117	312.501464588446	6.22736633593497e-70	3.52192162776767e-68
SIK1	SIK1	3.35243942805673	3.40339328301148	312.481545384742	6.28989751372361e-70	3.54663592442984e-68
ANXA1	ANXA1	-1.77659866570172	9.59934251427573	312.392874410709	6.57596458330367e-70	3.69686988051815e-68
GTF2A1	GTF2A1	-1.59231671384023	6.42576319364749	312.27612407005	6.9725580341448e-70	3.90816028145979e-68
ZFP91	ZFP91	-1.48653223317009	6.62086324834612	312.190110969838	7.27996157472594e-70	4.06835360049892e-68
STT3A	STT3A	-1.7568407566584	7.86829906626621	310.919601087264	1.37688201556289e-69	7.67183994056093e-68
NBPF20	NBPF20	2.57914499162497	4.90259566068319	310.709646189391	1.52979630570457e-69	8.49871794257646e-68
GNRH1	GNRH1	2.85920179420675	3.49550255082322	310.49421409905	1.70436948356357e-69	9.44070308351551e-68
SMIM15	SMIM15	-2.31376136827689	5.95642836203139	310.343234886474	1.83845673457266e-69	1.01535647161897e-67
EVPL	EVPL	8.54043484994039	2.17613945068573	309.820710124808	2.38936127137948e-69	1.3157555796459e-67
PARK7	PARK7	-1.69609931778552	6.6534105464037	309.637612758144	2.61919877818747e-69	1.43811576062987e-67
PDIA3	PDIA3	-2.52084167600103	8.71481132796133	308.968396161487	3.66398623178814e-69	2.00592595067634e-67
GATAD2B	GATAD2B	2.01954340327026	5.55948724422474	308.767058647271	4.05335242307612e-69	2.21266046909544e-67
XIAP	XIAP	-1.7367944072636	6.75916298923221	308.479063681548	4.68331121840269e-69	2.54915607445601e-67
ZNF789	ZNF789	2.68873945841277	4.91635917568141	308.314895036572	5.08530075483987e-69	2.75998470074637e-67
TASP1	TASP1	2.19270992302111	4.81412291693259	308.210007596993	5.3600158576437e-69	2.90072352433919e-67
CDKL2	CDKL2	5.81560354031531	2.43934312700663	308.149778140655	5.52442271331932e-69	2.98113045730495e-67
WBP5	WBP5	-3.14499931607586	6.8944889667458	307.306570921619	8.43292473129625e-69	4.53763632755721e-67
ERGIC1	ERGIC1	-2.01999829506578	7.63807031721804	307.036074967347	9.6584107149387e-69	5.18224641009802e-67
TTLL7	TTLL7	1.76187825558109	5.32679887278536	306.61370504884	1.19376580812877e-68	6.38698621150259e-67
AKNAD1	AKNAD1	5.32860187043997	2.32949725954945	306.531951978528	1.24373863052412e-68	6.63550414409653e-67
ORC2	ORC2	1.67304694934378	5.85509134425198	306.520385575318	1.25097571088393e-68	6.65526145849634e-67
TPH2	TPH2	7.96489312459305	2.00783251201963	306.178136557514	1.48528003273032e-68	7.87951517081977e-67
PCCA	PCCA	2.73433986527363	5.49959276506359	305.795226953788	1.79980765837033e-68	9.52128585114844e-67
CALU	CALU	-2.85126058000466	10.9475024040321	305.425586366112	2.16647399744113e-68	1.14289089058288e-66
PRPF40A	PRPF40A	1.42474946884908	8.53928765828426	304.831640605562	2.91841550703045e-68	1.53526590066772e-66
CCDC84	CCDC84	2.10440702905437	4.82409390609881	304.649328365083	3.197899378416e-68	1.67760554300024e-66
FAM114A1	FAM114A1	-2.24467300343843	7.78380208315354	304.067303795936	4.28215506555258e-68	2.2401618430431e-66
DNAH7	DNAH7	4.22188139413822	4.13169193387088	303.925157033112	4.59864671461529e-68	2.39906685807063e-66
STAU1	STAU1	-1.22631428232335	6.63915074602072	303.861277130074	4.74839393160672e-68	2.47034538436324e-66
PHYKPL	PHYKPL	2.10777586491351	5.40969446769086	303.404187577489	5.97210248688256e-68	3.09841890180329e-66
HSP90B1	HSP90B1	-2.61978181430924	9.8837540383988	303.344819645011	6.15263360296796e-68	3.18331177595317e-66
ITGAM	ITGAM	8.68659498967421	3.56976974094779	302.763988073818	8.23380365696804e-68	4.24841710333367e-66
PPP1CA	PPP1CA	-2.31932452708612	6.06845223264198	301.707307843149	1.39897500233736e-67	7.19860552432228e-66
CHD8	CHD8	1.44952232443053	7.74885953258409	301.693269386412	1.40886183540497e-67	7.22972614337378e-66
DESI2	DESI2	-1.48182253189574	6.74185508905489	301.48535292352	1.56374385534911e-67	8.00271413798637e-66
H3F3A	H3F3A	-2.17080435431582	5.82056780241561	300.387734207083	2.71204770842448e-67	1.38417329248668e-65
SECISBP2	SECISBP2	1.94081792372905	6.51786869953274	300.376215153705	2.72776484740302e-67	1.38843230732813e-65
CNNM4	CNNM4	2.39023922623389	4.65370233320344	300.17903360672	3.01138314821124e-67	1.5286625021634e-65
CCDC39	CCDC39	2.83173817645297	4.21795360699441	300.151543584819	3.05319930456496e-67	1.54572318556107e-65
HSBP1	HSBP1	-1.51446042607625	7.34241292374341	299.187033431715	4.95324935468844e-67	2.50092614200663e-65
RREB1	RREB1	1.87323289678964	6.09811688154947	298.922542152078	5.65606680174648e-67	2.84814722131795e-65
LEKR1	LEKR1	5.45618653965629	4.07258970164121	298.848993654197	5.86865347279665e-67	2.94731602275145e-65
FOSB	FOSB	4.60504804953573	3.67672148211736	298.445977169829	7.18362226655065e-67	3.59811590813693e-65
TSC1	TSC1	1.34513201524697	6.72921911078227	298.330718600507	7.61123082223872e-67	3.80218329111994e-65
TMPRSS11B	TMPRSS11B	10.6335496104975	2.93635949703997	298.20534485512	8.10531932039094e-67	4.0382930889133e-65
RPN1	RPN1	-2.52599932212895	8.50688468806715	297.726703003187	1.03051045269854e-66	5.12073967168114e-65
SLC26A2	SLC26A2	-3.32161377274873	6.03193472173543	297.176994783169	1.35774643567946e-66	6.72906279556611e-65
RBM39	RBM39	1.47850801319271	9.30576659183615	297.151566821806	1.37517744619669e-66	6.79756347617382e-65
ZNF844	ZNF844	2.11337815489474	6.07358358490397	296.996846088428	1.48616923259376e-66	7.32696993650219e-65
RNF14	RNF14	-1.75206448230608	6.19650431884696	296.92697137948	1.53918960728678e-66	7.56855296972114e-65
SUMO2	SUMO2	-1.63797942848896	6.84003647765129	296.810082577586	1.63214649232303e-66	8.00474346091655e-65
IKBIP	IKBIP	-2.42446125880091	7.04213868772166	296.553184181795	1.85665279734662e-66	9.08216678764388e-65
YWHAZ	YWHAZ	-1.64303490680091	9.18251890447797	296.246867816542	2.16505718948409e-66	1.05633476812316e-64
NONO	NONO	-1.12170672925702	7.8024496755002	296.123668149159	2.30309347044149e-66	1.12077931082234e-64
C5orf15	C5orf15	-1.7172728980555	6.27576762959436	295.394016471836	3.32112760908651e-66	1.61203083149295e-64
MYOF	MYOF	-1.31649911132363	9.74758529037024	295.171135223345	3.71403868976239e-66	1.7981102993392e-64
NAPB	NAPB	2.01693110223244	5.37237485865104	295.12134513223	3.80797941717132e-66	1.83886349650224e-64
NEK10	NEK10	2.69592471722071	5.37549882566078	294.498412795416	5.20497203973732e-66	2.50703934589189e-64
CAV2	CAV2	-2.00029602409309	7.6985598334893	294.440365732737	5.35877693558484e-66	2.57453688846605e-64
CEP192	CEP192	2.14587594957092	7.40955121384858	294.429403849583	5.38832835033834e-66	2.58214727282244e-64
CLEC16A	CLEC16A	2.20145030963598	5.81866025425121	294.355863916725	5.59083824774781e-66	2.67239230253387e-64
OTX1	OTX1	5.77823612299308	1.93010396340718	294.230580580652	5.95351815204799e-66	2.83854702170936e-64
MCMDC2	MCMDC2	3.29270642481096	3.01537833013283	294.085908758792	6.4016931223532e-66	3.04452238821408e-64
MFSD8	MFSD8	1.47397714376874	5.54880665375102	294.057648274859	6.49310261053619e-66	3.08021666156746e-64
ZNF615	ZNF615	1.83113746616265	5.35865227766342	294.043991378185	6.53774295290607e-66	3.09360082995176e-64
ANXA7	ANXA7	-1.78587465789929	6.93212104359715	293.886089044148	7.07671583581551e-66	3.34024534676475e-64
ZBED6	ZBED6	-2.91345686594815	5.45013005892952	293.819293204765	7.31788059159961e-66	3.44544112953989e-64
WDR70	WDR70	1.68381796410261	6.24963731884169	293.481671570471	8.66855912571225e-66	4.07119635946481e-64
COL5A2	COL5A2	-2.4465518716487	10.5119807637607	293.418898439605	8.94590058155013e-66	4.190998648068e-64
HMGB1	HMGB1	-1.81633736295906	8.156819591489	293.02632111812	1.08933115453582e-65	5.0906634325988e-64
NBPF10	NBPF10	2.29092975902111	6.22459614117823	292.582226575376	1.36119693672115e-65	6.34540146269043e-64
GRSF1	GRSF1	-1.21900576644648	7.38161640952824	292.505001597426	1.41496953908203e-65	6.57978304432884e-64
TMEM248	TMEM248	-1.47685433766004	6.94659091084946	292.356705674592	1.52425812635115e-65	7.0705303678747e-64
CD63	CD63	-3.14993110794796	9.39780116804769	292.136421091385	1.70237520278294e-65	7.87735434742287e-64
ZNF141	ZNF141	1.88710994368465	5.04948728041337	291.124438776852	2.82847855910292e-65	1.30560629175454e-63
TMX4	TMX4	-2.06671969897942	6.10023271823562	290.075627837249	4.78715733493448e-65	2.20431623689049e-63
LRP10	LRP10	-3.04723953304591	7.134078680197	290.011536942758	4.94359085141069e-65	2.27079625621018e-63
KDM4C	KDM4C	1.66668545574351	5.92693815456026	289.812753911049	5.46204894453741e-65	2.50284106502367e-63
AASS	AASS	2.2947726044397	5.384242359654	289.742987007323	5.65662259193128e-65	2.58570808917092e-63
ZNF609	ZNF609	1.66970729158256	6.52216040947742	289.711876791617	5.74560624347708e-65	2.6200242707846e-63
PUM1	PUM1	1.19408307879491	7.59306113669404	289.573013958906	6.16017344841604e-65	2.80228373318887e-63
TP53	TP53	1.73492229545208	5.48686986327109	289.52586951568	6.30761739371464e-65	2.86244237050187e-63
ALS2CR12	ALS2CR12	4.38865316789469	3.47649735937448	289.489971077717	6.42225183986801e-65	2.90745838702486e-63
RP11-1220K2.2	RP11-1220K2.2	9.16874416372367	1.48636444283244	289.398553098464	6.72367343118644e-65	3.03661730766269e-63
GLYR1	GLYR1	1.77181731854583	6.38523593115599	289.194077384243	7.45007056168025e-65	3.35663107387857e-63
GSTO1	GSTO1	-2.24567783050169	6.92843498672222	288.993482732817	8.23888819266673e-65	3.70317377881844e-63
USH2A	USH2A	3.67412816984554	2.85947423055072	288.701392720951	9.53922823004419e-65	4.27743536324815e-63
CDKL4	CDKL4	4.64995022505081	2.98106354302137	287.471206120736	1.76834012342899e-64	7.91048682768128e-63
FKBP7	FKBP7	-2.72355965501086	5.26957996054874	287.3534229059	1.87598983447753e-64	8.37216032054864e-63
CLTC	CLTC	-1.75498182183167	9.75873209639367	287.067470846235	2.16540381424642e-64	9.64091017345222e-63
TNFSF10	TNFSF10	5.87831270893584	2.56606965639045	286.958082408889	2.28757050687884e-64	1.01608055085022e-62
ADIPOR1	ADIPOR1	-1.4697047022969	6.37833139934793	285.828354115451	4.03220465888697e-64	1.78678847860749e-62
RFX3	RFX3	2.89832994686605	4.20384537292593	285.276858391879	5.317589856237e-64	2.35084905545801e-62
